alpha,beta,mu_lat,var_lat,c,d,k_1,k_2,stb_1,stb_2,mu_1,mu_2,p_ber
0.00306003,0.939132,3.00623,4.12036,2.94437,2,0.572621,10,1,1,5.61704e-05,7.07501e-06,0.0481959
0.00252509,0.939132,2.40035,3.94793,2.99395,2,0.595162,10,1,1,5.71592e-05,7.07501e-06,0.0481959
0.00211247,0.939132,2.35883,3.94793,3.46587,2,0.564052,10,1,1,5.71592e-05,7.07501e-06,0.0481959
0.00273228,0.354205,2.35883,3.63303,2.81525,2,0.517684,10,1,1,5.71592e-05,7.07501e-06,0.0483025
0.00273228,0.354205,2.47823,3.5304,2.81525,2,0.517684,10,1,1,6.47895e-05,7.07501e-06,0.0483025
0.00250679,1.1564,2.69033,3.50497,2.35428,2,0.566889,10,1,1,5.92445e-05,9.05313e-06,0.0477566
0.0022893,1.1564,2.69033,3.63918,2.35428,2,0.561294,10,1,1,5.92445e-05,9.05313e-06,0.0477566
0.00235978,1.1564,2.69033,3.66737,2.35428,2,0.492729,10,1,1,5.92445e-05,9.05313e-06,0.0477566
0.00339577,1.1564,2.69033,3.71898,2.35428,2,0.544237,10,1,1,5.92445e-05,1.15966e-05,0.0499183
0.0022631,0.952773,2.76079,3.63416,2.6846,2,0.45015,10,1,1,6.29148e-05,1.15966e-05,0.0499183
0.00418451,0.952773,2.76079,3.84936,2.6917,2,0.420084,10,1,1,6.29148e-05,8.3351e-06,0.0554544
0.00367669,0.879904,2.76079,4.09515,2.63963,2,0.408443,10,1,1,6.29148e-05,8.3351e-06,0.0554544
0.00314748,0.887692,2.76079,3.78074,3.30388,2,0.338023,10,1,1,6.29148e-05,8.3351e-06,0.0554544
0.00314748,0.887692,2.76079,3.56877,2.52852,2,0.308816,10,1,1,6.34631e-05,8.3351e-06,0.0554544
0.00302187,0.887692,3.38381,3.57502,2.78064,2,0.335212,10,1,1,6.34631e-05,8.3351e-06,0.0539735
0.00261179,0.887692,3.38381,3.45968,2.43759,2,0.331323,10,1,1,6.34631e-05,8.3351e-06,0.0539735
0.00261179,1.06705,3.60167,3.21471,2.43759,2,0.333796,10,1,1,6.34631e-05,8.3351e-06,0.0539735
0.00288314,1.06705,3.58241,3.39581,2.22012,2,0.290288,10,1,1,6.34631e-05,9.41086e-06,0.0539735
0.00210874,1.34531,3.58241,3.20068,3.08211,2,0.244528,10,1,1,6.34631e-05,8.64137e-06,0.0533009
0.000947287,1.14521,3.58241,3.08516,3.08211,2,0.244528,10,1,1,6.34631e-05,6.91736e-06,0.0533009
0.00101837,1.14521,3.97799,3.08516,3.08211,2,0.244528,10,1,1,5.72961e-05,6.91736e-06,0.0526724
0.000515985,1.14521,3.97799,2.89564,3.22928,2,0.256384,10,1,1,5.72961e-05,6.91736e-06,0.0526724
0.000515985,1.14521,3.97799,2.9782,3.1272,2,0.221293,10,1,1,5.72961e-05,8.36096e-06,0.0521767
0.000515985,1.14521,3.79238,3.14569,2.50942,2,0.159948,10,1,1,5.72961e-05,8.36096e-06,0.0521767
0.00139133,1.14521,3.4958,3.51103,3.36656,2,0.197306,10,1,1,5.72961e-05,7.86302e-06,0.0521767
0.00275671,0.872672,3.4958,3.34091,3.28505,2,0.265611,10,1,1,5.72961e-05,7.86302e-06,0.0521767
0.00349978,0.802878,3.74095,3.20438,3.91656,2,0.261442,10,1,1,5.77276e-05,7.86302e-06,0.0503213
0.00349978,0.802878,3.74095,3.31233,3.91656,2,0.224482,10,1,1,5.77276e-05,7.86302e-06,0.0503213
0.00298892,0.647989,3.99145,3.20462,2.20443,2,0.222456,10,1,1,5.77276e-05,6.2512e-06,0.0503213
0.00392152,0.959153,3.99145,3.0952,2.81255,2,0.1716,10,1,1,6.83458e-05,6.2512e-06,0.0503213
0.00303609,0.959153,3.99145,3.27481,2.81255,2,0.147056,10,1,1,6.83458e-05,6.2512e-06,0.0503213
0.00185354,1.09623,3.99145,3.22144,2.81255,2,0.18991,10,1,1,6.63256e-05,8.61215e-06,0.0503213
0.00185354,0.930357,3.87816,3.47909,2.81255,2,0.18991,10,1,1,6.63256e-05,8.5747e-06,0.0503213
0.00185354,0.930357,3.09872,3.46068,2.81255,2,0.18991,10,1,1,6.63256e-05,8.5747e-06,0.0503213
0.00185354,0.930357,3.7227,3.5576,2.81255,2,0.210345,10,1,1,6.63256e-05,8.5747e-06,0.0384201
0.00140629,1.07827,3.98441,3.60111,2.81255,2,0.154099,10,1,1,6.63256e-05,1.06171e-05,0.0475468
0.000435483,1.07827,3.2387,3.51683,2.85908,2,0.195612,10,1,1,6.63256e-05,9.71387e-06,0.0475468
0.000435483,1.07827,3.2387,3.61141,2.5251,2,0.221663,10,1,1,5.76507e-05,9.71387e-06,0.0475468
0.00096304,1.63416,3.93011,3.90572,3.13341,2,0.207011,10,1,1,5.76507e-05,9.71387e-06,0.0475468
0.00096304,1.61717,3.45768,3.95337,3.96291,2,0.22078,10,1,1,5.76507e-05,9.76023e-06,0.0475468
0.000757206,1.15154,3.45768,3.94252,3.96291,2,0.216201,10,1,1,5.76507e-05,9.76023e-06,0.0475468
0.000757206,1.15154,3.28913,4.21188,3.20546,2,0.340764,10,1,1,6.01279e-05,8.57848e-06,0.0475468
0.000791227,1.15154,3.28913,3.95431,3.20546,2,0.361885,10,1,1,6.87182e-05,8.57848e-06,0.0475468
0.00166307,1.15154,3.28913,3.95756,3.25728,2,0.262381,10,1,1,6.87182e-05,9.78741e-06,0.0479729
0.00142609,1.15154,3.28913,3.74625,2.61092,2,0.267753,10,1,1,6.87182e-05,9.78741e-06,0.0479729
0.00136195,1.15154,3.28913,3.83425,2.08942,2,0.178234,10,1,1,6.46635e-05,9.93251e-06,0.0479729
0.00136195,1.15154,3.28913,3.78798,2.52177,2,0.178234,10,1,1,6.46635e-05,9.93251e-06,0.0479729
0.000745064,1.15154,3.28913,3.67198,2.52177,2,0.199023,10,1,1,6.46635e-05,7.41575e-06,0.0465472
0.000745064,1.15154,3.28913,3.5143,2.52177,2,0.192793,10,1,1,6.46635e-05,6.31669e-06,0.0465472
0.0007595,1.28481,3.07334,3.5143,3.02975,2,0.220905,10,1,1,6.46635e-05,6.24093e-06,0.0465472
0.0007595,1.28481,3.04323,3.41945,2.42087,2,0.167312,10,1,1,6.46635e-05,6.24093e-06,0.0465472
0.0007595,1.28481,3.45636,3.48871,2.36315,2,0.169407,10,1,1,6.46635e-05,5.99674e-06,0.045462
0.0007595,1.28481,3.45636,3.41291,3.63551,2,0.229612,10,1,1,6.46635e-05,5.99674e-06,0.045462
0.0007595,1.49377,3.45636,3.47398,3.63551,2,0.229393,10,1,1,6.46635e-05,7.75394e-06,0.045462
0.0007595,0.911741,3.45636,3.55779,2.75561,2,0.229393,10,1,1,6.5866e-05,7.75394e-06,0.045462
0.000842714,0.911741,3.45636,3.79895,3.2485,2,0.229393,10,1,1,6.5866e-05,7.75394e-06,0.045462
0.000147321,1.114,3.90338,3.82346,4.19329,2,0.229393,10,1,1,6.5866e-05,7.75394e-06,0.045462
0.000147321,1.114,3.28883,3.72455,4.08767,2,0.2597,10,1,1,6.5866e-05,7.75394e-06,0.045462
0.000147321,1.114,2.8792,3.69008,4.07834,2,0.296417,10,1,1,6.5866e-05,7.75394e-06,0.045462
0.00064865,1.114,2.8792,3.87569,4.07834,2,0.227164,10,1,1,6.5866e-05,7.75394e-06,0.045462
0.00064865,1.114,2.8792,4.02746,3.73304,2,0.266236,10,1,1,6.5866e-05,5.97226e-06,0.0431577
0.00064865,1.114,2.8792,3.78642,4.10536,2,0.277116,10,1,1,6.5866e-05,6.52463e-06,0.0431577
0.000494428,1.114,2.8792,3.66308,5.09717,2,0.349916,10,1,1,6.5866e-05,6.52463e-06,0.0431577
0.000494428,1.57593,2.8792,3.50612,5.09717,2,0.370836,10,1,1,6.5866e-05,6.52463e-06,0.0427444
0.000494428,0.742321,3.37886,3.6688,5.09717,2,0.262267,10,1,1,6.5866e-05,6.52463e-06,0.0427444
0.000988867,0.742321,3.37886,3.8531,5.09717,2,0.274652,10,1,1,5.45085e-05,6.52463e-06,0.0427444
0.000988867,0.742321,3.64486,3.80606,4.88621,2,0.215533,10,1,1,5.45085e-05,6.52463e-06,0.0427444
0.000988867,0.742321,2.96242,3.50799,4.94225,2,0.319376,10,1,1,5.45085e-05,6.52463e-06,0.0427444
0.000625039,0.742321,2.96242,3.59229,3.72961,2,0.321536,10,1,1,5.45085e-05,6.52463e-06,0.0427444
7.30233e-05,0.742321,3.02609,3.76404,5.34041,2,0.351802,10,1,1,5.45085e-05,6.52463e-06,0.0438124
7.30233e-05,0.742321,2.80373,3.90679,5.34041,2,0.368176,10,1,1,5.45085e-05,6.52463e-06,0.0438124
7.30233e-05,0.692466,2.78125,4.12697,5.34041,2,0.387156,10,1,1,5.45085e-05,6.52463e-06,0.0438124
0.000384367,0.692466,3.1513,4.315,4.60106,2,0.34146,10,1,1,5.45085e-05,6.52463e-06,0.0417742
0.000384367,0.64824,3.1513,4.315,4.33754,2,0.305992,10,1,1,5.45085e-05,6.52463e-06,0.0417742
0.000384367,0.64824,3.1513,4.10967,5.34466,2,0.305898,10,1,1,5.45085e-05,6.52463e-06,0.0417742
0.000259221,0.646362,3.18224,3.9429,4.09944,2,0.319909,10,1,1,4.47846e-05,6.52463e-06,0.0417742
0.00127654,0.646362,2.84392,4.21925,4.0818,2,0.363924,10,1,1,4.47846e-05,6.39164e-06,0.0417742
0.00127654,0.646362,2.07252,4.21925,3.37076,2,0.257182,10,1,1,4.47846e-05,6.39164e-06,0.0417742
0.00127654,0.646362,2.86835,4.23682,3.37076,2,0.266792,10,1,1,4.47846e-05,5.45301e-06,0.0435132
0.00127654,0.976363,2.86835,4.0106,3.3592,2,0.30488,10,1,1,4.47846e-05,5.45301e-06,0.0435132
0.00053176,0.976363,2.86835,4.0929,3.3592,2,0.232473,10,1,1,6.41184e-05,5.45301e-06,0.0435132
0.00165679,0.976363,2.86835,4.0929,4.07752,2,0.260739,10,1,1,5.34637e-05,5.45301e-06,0.0435132
0.00167469,1.10079,2.86835,4.24588,4.17959,2,0.340487,10,1,1,5.34637e-05,5.45301e-06,0.0441769
0.00133372,1.10079,2.86835,4.12217,3.4537,2,0.353137,10,1,1,5.34637e-05,5.45301e-06,0.0441769
0.00133372,1.10079,2.86835,3.93946,3.4537,2,0.348264,10,1,1,5.34637e-05,7.95219e-06,0.0441769
0.00136654,1.10079,2.86835,3.86587,4.64737,2,0.390462,10,1,1,5.34637e-05,8.77844e-06,0.0441769
0.000638849,1.10079,2.86835,3.9899,4.64737,2,0.386626,10,1,1,5.34637e-05,8.77844e-06,0.0417958
0.000638849,1.10079,2.86835,3.96868,4.64737,2,0.412684,10,1,1,5.34637e-05,1.10012e-05,0.0417958
0.000638849,1.10079,2.86835,4.05643,4.64737,2,0.507512,10,1,1,5.34637e-05,1.10012e-05,0.0417958
0.000638849,1.10079,2.86835,4.07499,4.57864,2,0.556398,10,1,1,5.34637e-05,1.10012e-05,0.0430063
3.06877e-05,1.10079,2.86835,3.99098,4.57864,2,0.571359,10,1,1,5.34637e-05,1.10012e-05,0.0430063
0.000192791,1.10079,2.86835,3.99098,4.31787,2,0.571359,10,1,1,5.34637e-05,1.10012e-05,0.0430063
0.000249647,0.85378,2.71542,4.29554,4.14186,2,0.54396,10,1,1,5.34637e-05,1.10012e-05,0.0430063
0.00015476,0.85378,2.71542,4.2634,5.29271,2,0.54396,10,1,1,5.34637e-05,1.10012e-05,0.0430063
0.00015476,0.85378,2.71542,3.99519,3.82877,2,0.54396,10,1,1,5.34637e-05,1.10012e-05,0.0406029
0.00015476,0.867968,2.71542,3.85217,3.76835,2,0.560377,10,1,1,5.34637e-05,1.10012e-05,0.0421509
3.88946e-05,0.867968,2.71542,3.97763,3.05366,2,0.579071,10,1,1,5.34637e-05,1.10012e-05,0.0394382
3.88946e-05,0.867968,2.43519,4.10834,2.93582,2,0.567434,10,1,1,5.34637e-05,1.10012e-05,0.0394382
3.88946e-05,0.867968,3.38147,4.10834,3.82671,2,0.545939,10,1,1,5.34637e-05,1.10012e-05,0.0394382
3.88946e-05,0.867968,3.38147,3.98514,3.24676,2,0.512823,10,1,1,5.34637e-05,1.10012e-05,0.0394382
3.88946e-05,0.824611,3.38147,3.98514,4.24169,2,0.465055,10,1,1,5.15095e-05,8.68175e-06,0.0394382
0.000650835,0.824611,3.06376,4.00624,4.41129,2,0.479695,10,1,1,5.15095e-05,7.48183e-06,0.0394382
0.000650835,1.09126,3.06376,3.79986,3.52492,2,0.466648,10,1,1,5.15095e-05,8.45205e-06,0.0397743
0.000650835,1.09126,3.06376,3.78362,4.33051,2,0.466648,10,1,1,5.15095e-05,8.45205e-06,0.0397743
0.000650835,1.1462,3.06376,3.93783,4.33051,2,0.440635,10,1,1,5.15095e-05,8.45205e-06,0.038484
0.000683988,1.16213,3.06376,4.00499,4.71669,2,0.441374,10,1,1,5.15095e-05,8.45205e-06,0.038484
0.000312058,1.16213,3.06376,4.07234,4.71669,2,0.435586,10,1,1,5.15095e-05,8.45205e-06,0.0413455
0.000312058,1.01045,3.06376,4.08478,5.46037,2,0.435586,10,1,1,5.15095e-05,8.45205e-06,0.0413455
0.000312058,1.01045,3.06376,4.32079,2.7357,2,0.441603,10,1,1,5.15095e-05,8.45205e-06,0.0383667
0.000312058,1.01045,3.06376,4.09906,2.84192,2,0.44472,10,1,1,5.15095e-05,8.45205e-06,0.0383667
0.000312058,1.01045,3.06376,4.10896,2.84192,2,0.40584,10,1,1,5.92917e-05,8.45205e-06,0.0383667
0.000374125,1.12667,3.06376,4.1194,2.68149,2,0.40584,10,1,1,5.92917e-05,8.45205e-06,0.0383667
0.000829207,1.12667,3.47881,4.1194,2.98292,2,0.381327,10,1,1,5.92917e-05,8.45205e-06,0.0383667
0.000829207,1.12667,2.32872,4.10446,2.57978,2,0.406475,10,1,1,5.92917e-05,8.45205e-06,0.0383667
0.000945382,0.931418,2.32872,3.99843,2.57978,2,0.40138,10,1,1,5.92917e-05,8.45205e-06,0.0383667
0.000945382,0.946694,2.32872,4.11135,2.82441,2,0.382348,10,1,1,5.92917e-05,9.40735e-06,0.0383667
0.000142473,0.946694,2.63318,4.29093,2.41787,2,0.380243,10,1,1,5.92917e-05,9.40735e-06,0.0383667
0.000132861,1.22415,2.63318,4.1686,2.24037,2,0.354956,10,1,1,5.92917e-05,9.40735e-06,0.0383667
0.000132861,1.22415,2.94645,4.12936,4.16059,2,0.334019,10,1,1,5.92917e-05,8.83006e-06,0.0355405
0.00110233,0.996802,2.94645,3.82332,5.22636,2,0.218386,10,1,1,5.92917e-05,8.83006e-06,0.0355405
0.00110233,0.996802,2.94645,3.80721,5.22636,2,0.190653,10,1,1,5.92917e-05,7.99261e-06,0.0355405
0.00128288,0.996802,2.94645,3.80721,3.05851,2,0.198995,10,1,1,5.92917e-05,7.99261e-06,0.0355405
0.00144217,0.996802,2.94645,3.97751,2.93448,2,0.154936,10,1,1,5.46493e-05,7.99261e-06,0.0321322
0.000351941,0.996802,2.94645,3.97751,3.57781,2,0.109464,10,1,1,5.46493e-05,7.99261e-06,0.0323941
0.000305652,0.942629,2.40449,3.91125,3.57781,2,0.120366,10,1,1,5.46493e-05,7.19444e-06,0.0323941
0.000305652,0.942629,2.59745,3.89139,3.57781,2,0.111405,10,1,1,5.46493e-05,8.51363e-06,0.0359849
0.000305652,0.942629,2.59745,3.62003,4.43385,2,0.175415,10,1,1,5.46493e-05,6.05066e-06,0.0359849
0.000305652,1.10917,2.59745,3.49597,3.62659,2,0.175415,10,1,1,5.46493e-05,6.05066e-06,0.0359849
0.000305652,1.10917,2.84188,3.49597,2.6163,2,0.0962531,10,1,1,5.46493e-05,6.05066e-06,0.0359849
0.000305652,1.10917,3.25722,3.73953,2.6163,2,0.127764,10,1,1,5.46493e-05,6.05066e-06,0.0359849
0.00164076,1.10917,2.66461,3.55304,4.28199,2,0.0936754,10,1,1,5.46493e-05,6.05066e-06,0.0359849
0.00136117,0.796417,2.70004,3.52867,4.28199,2,0.0936754,10,1,1,5.46493e-05,6.05066e-06,0.0359849
0.00136117,0.796417,2.70004,4.19683,4.07892,2,0.148505,10,1,1,5.46493e-05,9.00065e-06,0.0359849
0.000374608,1.23868,3.21986,4.04578,4.07892,2,0.0851183,10,1,1,5.46493e-05,9.00065e-06,0.0362969
0.001479,1.23868,3.32933,4.16473,4.07892,2,0.0935683,10,1,1,5.84546e-05,9.49185e-06,0.0362969
0.000498017,1.10355,3.32933,3.87442,4.07892,2,0.111011,10,1,1,5.84546e-05,9.96623e-06,0.0362969
0.00167629,1.10355,3.32933,3.89443,2.69614,2,0.114519,10,1,1,5.84546e-05,1.07481e-05,0.0380343
0.000651599,1.10355,3.32933,3.84849,2.69614,2,0.103864,10,1,1,5.84546e-05,9.73948e-06,0.0399176
0.000651599,0.558963,3.2403,3.70371,2.67292,2,0.0799531,10,1,1,5.84546e-05,1.15004e-05,0.0399176
0.000651599,0.549127,3.2403,3.56526,2.30909,2,0.0799531,10,1,1,5.84546e-05,1.15004e-05,0.0365346
0.00107895,0.549127,2.78894,3.35472,2.45945,2,0.134893,10,1,1,5.84546e-05,1.09848e-05,0.0394473
0.00107895,1.41364,3.25001,3.13657,2.45945,2,0.209356,10,1,1,5.84546e-05,1.09848e-05,0.0394473
0.000387412,0.977013,3.25001,3.3173,3.24837,2,0.306426,10,1,1,5.84546e-05,1.11276e-05,0.0394474
0.00196702,0.977013,3.25001,3.11854,4.19693,2,0.252255,10,1,1,5.84546e-05,1.11276e-05,0.0394474
0.00159115,0.707804,4.18144,3.0839,4.19693,2,0.252255,10,1,1,5.84546e-05,1.11276e-05,0.0394474
0.00141344,0.783833,4.23783,3.16233,4.19776,2,0.212898,10,1,1,5.84546e-05,1.17742e-05,0.0394474
0.00192138,0.783833,2.39674,3.12518,4.19776,2,0.210099,10,1,1,5.84546e-05,1.17742e-05,0.0394474
0.000388537,0.783833,2.38673,3.19841,4.19776,2,0.228082,10,1,1,5.97023e-05,1.17742e-05,0.0394474
0.000388537,0.720999,2.38673,3.19401,2.6975,2,0.200405,10,1,1,5.97023e-05,1.17742e-05,0.0405253
0.000583303,0.720999,2.38673,3.19401,5.64871,2,0.235435,10,1,1,5.97023e-05,1.17742e-05,0.0405253
0.00157381,0.849228,2.48167,3.19401,5.67801,2,0.222049,10,1,1,5.97023e-05,1.17742e-05,0.0405253
0.00157381,0.754942,2.48167,3.25201,5.67801,2,0.244343,10,1,1,5.97023e-05,1.17742e-05,0.0405253
0.00157381,0.754942,3.09234,3.71008,6.29967,2,0.162775,10,1,1,5.97023e-05,9.41299e-06,0.0405253
0.00157381,0.754942,3.09234,3.93516,6.29967,2,0.10412,10,1,1,5.97023e-05,9.41299e-06,0.0405253
0.00136718,0.754942,3.09234,4.08464,6.72929,2,0.213943,10,1,1,5.97023e-05,9.41299e-06,0.0405253
0.00185195,0.754942,3.09234,4.10003,6.72929,2,0.214628,10,1,1,5.97023e-05,9.41299e-06,0.0405253
0.00120635,0.754942,3.4684,4.00535,6.46778,2,0.302284,10,1,1,5.97023e-05,9.41299e-06,0.0405253
0.00120635,0.754942,3.20954,4.33647,5.91792,2,0.258233,10,1,1,5.97023e-05,8.01115e-06,0.0405253
0.00120635,0.994904,3.20954,4.24368,5.35398,2,0.214088,10,1,1,5.97023e-05,8.01115e-06,0.0432829
0.00120635,0.994904,3.26231,4.38755,5.12757,2,0.215801,10,1,1,5.30097e-05,8.01115e-06,0.044979
0.00168269,0.994904,2.76758,4.58294,3.65767,2,0.188249,10,1,1,5.30097e-05,8.01115e-06,0.044979
0.00168269,0.994904,2.76758,4.47501,4.20933,2,0.217833,10,1,1,5.30097e-05,8.01115e-06,0.044979
0.00183827,0.994904,2.59848,4.66819,4.20933,2,0.25574,10,1,1,5.21353e-05,8.01115e-06,0.04105
0.00188678,0.994904,2.88324,4.72709,4.20933,2,0.19838,10,1,1,5.21353e-05,1.05096e-05,0.04105
0.00178712,0.956266,2.04011,4.90823,3.78141,2,0.189849,10,1,1,5.21353e-05,1.05096e-05,0.0393801
0.00178712,0.956266,2.04011,4.94915,3.78141,2,0.229999,10,1,1,5.21353e-05,9.26486e-06,0.041665
1.05817e-05,0.956266,2.04011,5.0567,3.91092,2,0.224835,10,1,1,5.21353e-05,9.26486e-06,0.039806
1.05817e-05,0.956266,2.04011,5.17856,3.91092,2,0.252672,10,1,1,5.7295e-05,1.09901e-05,0.039806
1.05817e-05,0.956266,2.66995,5.04594,3.91092,2,0.238629,10,1,1,5.7295e-05,1.31561e-05,0.039806
1.05817e-05,1.11574,2.09099,4.82951,3.91092,2,0.211425,10,1,1,5.7295e-05,1.31561e-05,0.039806
1.05817e-05,1.11574,2.27153,5.30674,3.91092,2,0.248453,10,1,1,5.7295e-05,1.31561e-05,0.039806
0.000181557,1.11574,2.27153,5.32613,3.81189,2,0.335901,10,1,1,5.7295e-05,1.27099e-05,0.039806
0.000181557,1.11574,2.27153,5.42245,4.39624,2,0.308723,10,1,1,5.7295e-05,1.27099e-05,0.0343991
0.000181557,0.710995,2.27153,5.52824,4.08491,2,0.229208,10,1,1,5.7295e-05,6.28494e-06,0.0387483
0.000595508,0.710995,2.27153,5.48231,3.89065,2,0.150596,10,1,1,5.7295e-05,6.28494e-06,0.0387483
0.000907716,0.710995,2.00735,5.53497,3.89065,2,0.102307,10,1,1,5.7295e-05,6.28494e-06,0.0387483
0.0016886,0.710995,1.64191,5.37515,4.2496,2,0.182277,10,1,1,5.7295e-05,6.95819e-06,0.0387483
0.00120228,0.710995,1.74806,4.87712,2.70053,2,0.18448,10,1,1,5.7295e-05,6.95819e-06,0.0389541
0.00183144,0.797359,1.74806,4.76086,2.95629,2,0.187435,10,1,1,5.7295e-05,7.3179e-06,0.0389541
0.000916065,0.797359,1.74806,4.72897,2.95629,2,0.272788,10,1,1,5.7295e-05,7.3179e-06,0.0389541
0.00166974,0.797359,1.74806,4.66783,3.03263,2,0.234168,10,1,1,5.7295e-05,7.3179e-06,0.0389541
0.00186522,0.690993,1.67556,4.93705,2.53398,2,0.198623,10,1,1,5.78443e-05,7.3179e-06,0.0389541
0.000395123,0.690993,1.67556,4.93705,2.9979,2,0.195099,10,1,1,5.78443e-05,8.238e-06,0.0389541
0.000419127,0.690993,1.67556,4.6909,2.9979,2,0.201815,10,1,1,5.78443e-05,8.238e-06,0.0389541
0.000419127,0.690993,1.67556,4.54587,2.9979,2,0.201815,10,1,1,5.78443e-05,8.238e-06,0.0389541
0.000562916,0.690993,1.67556,4.83526,3.11207,2,0.170932,10,1,1,5.78443e-05,7.54724e-06,0.0389541
0.00128081,0.690993,2.45864,4.88495,3.10345,2,0.192268,10,1,1,6.58718e-05,7.54724e-06,0.0389541
0.00119001,1.03031,2.45864,4.8514,3.82195,2,0.204297,10,1,1,6.58718e-05,7.54724e-06,0.0389541
0.00249669,0.977166,2.45864,4.78967,4.6198,2,0.2297,10,1,1,6.58718e-05,7.54724e-06,0.0376493
0.00188177,0.977166,1.8051,5.10677,4.57611,2,0.200313,10,1,1,5.79979e-05,7.6285e-06,0.0376493
0.00159651,0.977166,1.8051,5.06924,4.57611,2,0.12587,10,1,1,5.79979e-05,7.6285e-06,0.0390021
0.000573733,0.87372,1.8051,5.10394,3.36277,2,0.12587,10,1,1,5.79979e-05,7.6285e-06,0.0390021
0.000573733,0.52212,1.8051,5.01028,4.52127,2,0.141192,10,1,1,5.79979e-05,7.6285e-06,0.0390021
0.000304894,1.06427,1.8051,5.23904,4.52127,2,0.129579,10,1,1,5.15912e-05,7.6285e-06,0.0390021
0.00118148,1.01726,2.55005,5.57044,4.52127,2,0.129579,10,1,1,5.15912e-05,7.6285e-06,0.0390021
0.0017189,1.01726,2.29124,5.62231,3.71104,2,0.129579,10,1,1,5.15912e-05,5.80491e-06,0.0390021
0.000912045,1.01726,2.29124,5.44403,3.31796,2,0.129579,10,1,1,5.15912e-05,5.80491e-06,0.0390021
0.00111396,1.01726,2.29124,5.33819,4.00877,2,0.15092,10,1,1,5.15912e-05,5.80491e-06,0.0390021
0.00111396,1.01726,2.29124,5.42328,3.80781,2,0.15092,10,1,1,5.15912e-05,5.80491e-06,0.0352049
0.00111396,1.01726,2.29124,5.15962,3.92844,2,0.200966,10,1,1,5.15912e-05,5.80491e-06,0.0352049
4.53568e-05,1.02443,2.04551,5.20937,3.40573,2,0.234728,10,1,1,5.15912e-05,5.80491e-06,0.0352421
3.23504e-05,1.02443,2.12003,5.33087,3.40573,2,0.185847,10,1,1,5.15912e-05,6.20436e-06,0.0352421
3.23504e-05,1.02443,2.15693,5.12889,4.73762,2,0.162082,10,1,1,5.45419e-05,6.20436e-06,0.0352421
3.23504e-05,0.841639,2.15693,5.45813,4.25129,2,0.173276,10,1,1,5.45419e-05,1.06377e-05,0.0344202
3.23504e-05,0.841639,2.15693,5.44302,4.04765,2,0.173276,10,1,1,5.45419e-05,1.06377e-05,0.0344202
3.23504e-05,0.841639,2.15693,5.52611,4.45468,2,0.123357,10,1,1,5.45419e-05,6.06914e-06,0.0344202
0.000225806,0.841639,2.15693,5.32535,4.19154,2,0.133997,10,1,1,5.45419e-05,1.02497e-05,0.0344202
0.000225806,0.841639,2.19769,5.05311,3.50528,2,0.133997,10,1,1,5.45419e-05,1.02497e-05,0.0344202
0.000111805,0.841639,2.19769,4.93382,3.50528,2,0.133997,10,1,1,5.45419e-05,1.02497e-05,0.0344202
0.0011312,0.841639,2.19769,4.85499,3.50528,2,0.133997,10,1,1,5.67906e-05,1.02497e-05,0.0344202
0.000836417,0.841639,1.99326,4.85499,3.50528,2,0.226871,10,1,1,5.67906e-05,1.02497e-05,0.0344202
0.000836417,0.841639,2.07916,4.65976,3.75229,2,0.225863,10,1,1,5.67906e-05,6.35478e-06,0.0344202
2.1746e-05,0.841639,2.07916,4.80112,3.75229,2,0.242232,10,1,1,5.67906e-05,5.8933e-06,0.0344202
2.1746e-05,0.841639,2.12297,4.75226,4.43376,2,0.219066,10,1,1,5.67906e-05,6.78882e-06,0.0362638
2.1746e-05,0.841639,2.12297,4.88552,4.76732,2,0.270351,10,1,1,5.67906e-05,6.78882e-06,0.0435409
2.1746e-05,0.681931,2.12297,5.03317,3.73329,2,0.19412,10,1,1,5.67906e-05,6.62434e-06,0.0435409
2.1746e-05,0.873111,2.12297,5.16862,3.73329,2,0.174629,10,1,1,5.67906e-05,7.25408e-06,0.0435409
2.1746e-05,1.01992,2.12297,5.32889,3.5039,2,0.127773,10,1,1,5.67906e-05,7.81913e-06,0.0422475
2.1746e-05,1.01992,2.53661,5.34688,3.41101,2,0.136271,10,1,1,5.67906e-05,9.21156e-06,0.0422475
2.1746e-05,1.01992,2.53661,5.34688,3.41101,2,0.136271,10,1,1,5.67906e-05,9.21156e-06,0.0422475
2.1746e-05,0.977539,2.53661,5.08381,3.97471,2,0.136271,10,1,1,6.35052e-05,9.21156e-06,0.0466425
2.1746e-05,0.977539,2.53661,4.70175,4.26519,2,0.19267,10,1,1,6.35052e-05,9.21156e-06,0.0466425
2.1746e-05,0.947067,2.53661,4.8303,4.26519,2,0.250364,10,1,1,6.35052e-05,9.21156e-06,0.0466425
0.00150533,0.947067,2.53661,4.93355,4.07124,2,0.209557,10,1,1,5.11289e-05,1.1365e-05,0.0466425
0.00106247,0.947067,2.81855,4.71021,3.91394,2,0.217188,10,1,1,5.09516e-05,1.1365e-05,0.0466425
0.00106247,0.947067,2.81855,4.9069,3.96852,2,0.163778,10,1,1,6.02628e-05,1.1365e-05,0.0466425
0.00221418,0.947067,2.07879,5.20761,3.35138,2,0.163778,10,1,1,6.02628e-05,1.1365e-05,0.0417781
0.00221418,0.672334,2.07879,4.85176,4.31066,2,0.104296,10,1,1,6.02628e-05,1.1365e-05,0.0417781
